,Absorption,Emission,smiles
4846,559.5916,668.99493,Cc1ccc(-c2cc3ccncc3c(C=Cc3ccccc3)n2)cc1
734,559.55457,662.56274,CC=c1ccc2ccc3c(cccc4c(=CC)nccc24)=NNc2oc3c(C(=O)OC)c21
1450,559.12646,662.73645,CCc1ccc2c(C)ccc3ccc4ccc1c2c4-3
3173,559.12646,662.73645,COc1ccc2cc(C(C)C(=O)O)ccc2c1
1832,558.9043,658.5071,[C-]#[N+]c1ccc(-c2ccc(N(C)C)cc2)cc1
1527,558.6941,659.7738,CC=Cc1cc(OC)cc(N2CCC2)c1
1681,558.6941,659.7738,CCC1=C(C)C(=O)n2c1cc1c(C)c(CC(=O)O)c(C)n1c2=O
3721,558.6941,659.7738,CN(C)c1ccc(C#Cc2ccc(-c3nc(C#N)c(C#N)n3C)cc2)cc1
3214,558.6941,659.7738,CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C#N
2425,558.6941,659.7738,c1ccc(-c2ccc(-c3ccc4c(c3)CCO4)cc2)cc1
2740,558.6712,658.7995,Cn1c(=O)nc2n(C)c3ccccc3nc-2c1=O
947,558.6712,658.7995,CN(C)c1ccc(C#Cc2ccccc2)cc1
3393,558.43506,657.7013,CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc(-c5ccc(OC)cc5)cc4)ccc(c23)C1=O
1940,558.43506,657.7013,O=C1c2ccccc2C(=O)N1c1ccc(Cn2cncn2)cc1
4309,558.39606,654.3988,O=C1c2cccc3cccc1c3c(=O)c2=Nc1ccccc1
3761,558.1951,660.11426,c1ccc2c(c1)nc1ccccn12
3856,558.1951,660.11426,CN(C)c1ccc(C#Cc2ccccc2)cc1
2083,558.1951,660.11426,O=c1oc2ccccc2c2c1c(=O)oc1ccc3ccc(O)cc3c12
2455,558.1951,660.11426,COc1ccc2c(CC(=O)NN)coc2c1
4009,558.1951,660.11426,Cc1cc(=O)oc2cc3c4ccccc4c4ccccc4c3cc12
2114,558.12775,657.9546,CNc1ccc(C=CC#N)cc1
1380,558.12775,657.9546,CN(C)c1ncc2nc(C#N)n(Cc3ccccc3)c2n1
1441,558.12775,657.9546,COc1cc(N(c2ccccc2)c2ccccc2)ccc1C=C(C#N)C#N
2399,558.12775,657.9546,CN(C)c1c2ccccc2cc2ccccc12
1507,558.12775,657.9546,CNc1cccc2c1C(=O)c1ccccc1C2=O
2904,558.08386,659.51105,CCNc1ccc(NCC)c2c1C(=O)c1ccccc1C2=O
1788,558.0178,649.17456,CN(C)c1ccc2c3c(ccc2c1)CCCC3=O
2197,558.0178,649.17456,CCC1=C(C)C(=O)n2c1cc1c(C)c(CCC(=O)OC)c(C)n1c2=O
3283,558.0178,649.17456,CCc1c2cccc3ccc(cc3)n3nc(c1C(=N)CC2)c1cc2c(=O)oc4cc(N(CC)CC)ccc4c2nc13
3005,557.9542,648.975,Oc1cccc(N=Cc2ccccc2Oc2ccccc2)c1
3366,557.9542,648.975,c1ccc2cc(-n3cnc4ccccc43)ccc2c1
1164,557.9542,648.975,O=C(NN=Cc1ccccc1O)c1cccc2ccccc12
3373,557.9542,648.975,Cc1cc(O)c(C(C)C)cc1N=Cc1ccc(O)cc1
3324,557.9531,649.34235,Oc1ccccc1N=Cc1ccccc1Oc1ccccc1
2854,557.8573,659.62463,CN(C)c1ccc(C=CC=C2CCC(=Cc3ccc(N(C)C)cc3)C2=O)cc1
2308,557.8573,659.62463,N#CC(C#N)=C(C=Cc1cn(-c2ccccc2)nc1-c1ccccc1)c1ccccc1
1616,557.8573,659.62463,CCOC(=O)N=c1oc2cc(O)cc(O)c2cc1C#N
3250,557.36926,652.6759,O=C(O)c1ccccc1
3725,557.36926,652.6759,O=c1c2ccccc2n2c3ccc(-c4ccccc4)cc3c(=O)c3cccc1c32
3414,557.36926,652.6759,Nc1ccc2c3cccc4cccc(c5cccc1c52)c43
4116,557.36926,652.6759,O=c1oc2ccc3ccccc3c2nc1-c1ccccc1
3404,557.36926,652.6759,Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2
3377,557.36926,652.6759,Cc1oc(-c2ccccc2)nc1C(=O)O
1009,557.26794,650.3365,Cc1ccc2nc3[nH]c(=O)[nH]c(=O)c3nc2c1
4705,557.2545,649.83246,Cc1cccc(C)c1
4260,556.8662,642.16797,COc1ccc2c(c1)N(c1ccccc1-c1ccccc1)c1cc3c(cc1=N2)Oc1c(cc(C(C)(C)C)cc1C(C)(C)C)N=3
3154,556.7965,646.23474,Cc1nc2ccc(C=Cc3ccc(N(C)C)cc3)cc2nc1-c1ccccc1
820,556.62854,651.5847,c1ccc2nc3cccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)c3cc2c1
3870,556.62854,651.5847,C=c1nc2cc(C)c(=[NH+]CC)cc-2oc1=CC(CCCC)Nc1ccc2oc(=O)ccc2c1
1291,556.62854,651.5847,COC(=O)c1ccc(NC(=O)c2ccc(N(C)C)cc2)cc1
3668,556.5093,651.0107,C[n+]1ccc(C=Cc2ccc([O-])cc2)cc1
888,556.4694,658.0095,COc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccccc4C#N)cc3C#N)cc2C#N)cc1
2782,556.35187,649.5525,N#Cc1cccc(N)c1
3063,556.35187,649.5525,Cc1ccc2cc3c(=O)n(C)c(=O)n(C)c3nc2c1
1123,556.35187,649.5525,CN(C)c1ccc(C=Cc2cnccn2)cc1
1556,556.35187,649.5525,Cc1ccc2nc3[nH]c(=O)[nH]c(=O)c3nc2c1
3802,556.35187,649.5525,CN(C)CCNCc1c2ccccc2cc2ccccc12
1071,556.2261,651.52155,CCOC(=O)C1=CN(Cc2ccccc2)C=C(C(=O)OCC)C1
929,556.22095,654.16943,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(C#N)n3)ccc21
749,556.1745,659.14886,O=C1CC(c2cccc([N+](=O)[O-])c2)c2c(c3ccccc3c3nc4ccccc4nc23)O1
740,556.1745,659.14886,O=C1CC(c2cccc([N+](=O)[O-])c2)c2c(c3ccccc3c3nc4ccccc4nc23)O1
3009,556.1745,659.14886,O=C1CCCC2=C1CC1=C(CCCC1=O)N2NC(=O)c1ccc(O)cc1
2926,556.1745,659.14886,CCOC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2ccc(OC)cc2)c1C(=O)OCC
2533,556.1745,659.14886,O=c1oc2ccccc2cc1-c1ccc([N+](=O)[O-])cc1
1623,556.1745,659.14886,C1=CC=c2c3c(c(n2-c2ccc4cccccc(cc2)c2cc4cc(-c4ccccn4)n2)=CC=CC=3)=C1
2280,556.1745,659.14886,COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)c4ccccc4)cc3)nc2c1)NC(=O)OC(C)(C)C
2683,556.1745,659.14886,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc(C=C(C#N)C#N)o3)cc2)cc1
763,556.1745,659.14886,O=C1CC(c2cccc([N+](=O)[O-])c2)c2c(c3ccccc3c3nc4ccccc4nc23)O1
2025,556.1745,659.14886,Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2
1604,556.12634,658.3733,CN(C)c1c2ccccc2cc2ccccc12
3420,556.12634,658.3733,COc1ccc(-c2nc(C(C)=O)c(C)o2)cc1
3495,556.0848,650.903,CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1
1939,556.0848,650.903,Cc1cc2ccccc2cc1C
3978,556.0848,650.903,CN(C)c1cccc2c1C(=O)c1ccncc1C2=O
3087,555.96375,659.13983,C#CCN1C(=O)C(=Cc2cc(OC(C)C)ccc2OC(C)C)N=C1C
3513,555.96375,659.13983,Nc1ccc2c(c1)Cc1ccccc1-2
3162,555.96375,659.13983,CC(=O)Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2
4206,555.96375,659.13983,CCOC(=O)C(C#N)=C(C=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1
3169,555.96375,659.13983,N#Cc1ccccc1N
1567,555.8939,654.6248,CN(C)c1ccc2c3c(ccc2c1)CCCC3=O
810,555.8939,654.6248,Nc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N)cc5)c5ccc2c3c45)cc1
2986,555.8939,654.6248,CC1=NC(=Cc2ccc(N(C)C)cc2)C(=O)N1C
4267,555.8939,654.6248,Cc1cc2c(o1)c(C)cc1ccc(=O)oc12
4909,555.7232,638.9967,Cc1ccc(C(=O)C=Cc2ccc(N(C)C)cc2)cc1
3499,555.7089,647.07666,COc1ccc(C#Cc2ccc(-c3nn[nH]n3)cc2)cc1OC
4154,555.7089,647.07666,CN1C(=O)C(=Cc2ccncc2)N=C1c1ccccc1
2551,555.7089,647.07666,COC(=O)c1ccc(C#Cc2ccccc2)cc1
5069,555.7089,647.07666,Cc1ccc(C=Cc2cc3c([nH]2)C=C3)cc1
5111,555.7089,647.07666,COc1ccc2ccc(=O)oc2c1
4180,555.61316,650.7906,COc1ccc2cc(-c3cc4ccc(O)cc4oc3=O)oc2c1
4326,555.41235,649.477,O=C1c2ccccc2NC(c2ccccc2)N1Cc1ccccc1
1516,555.41235,649.477,O=Cc1cc(O)c(C=O)cc1O
3615,555.41235,649.477,CCN(CC)c1ccc2cc(C#N)c(=NC(C)=O)oc2c1
2219,555.41235,649.477,CCc1ccc(C=Nc2cc(C(C)C)c(O)cc2C)cc1
1713,555.41235,649.477,Cc1cc(C)nc(N)n1
3285,555.41235,649.477,c1ccc(-c2nc3cc(n2)c2cccccc3ccccc2)cc1
1820,555.31964,659.9159,COc1ccc(C2CC(O)(c3ccccn3)CC(O)(c3ccccn3)C2C(=O)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1
3722,555.1612,656.10254,CCOC(=O)CCOc1ccccc1C(c1c(C)[nH]c2ccccc12)c1c(C)[nH]c2ccccc12
1521,554.8411,639.2388,CN(C)c1ccc(C=Cc2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)cc1
891,554.8136,651.194,CC=C1c2cccccc3ccc4c(=O)n(-c5cccc(C)c5)n(-c5ccccc5)n(c4c23)C1CC
4178,554.5348,661.4762,O=c1oc2ccccc2cc1-c1nc2ccccc2o1
1762,554.5348,661.4762,CCC1=C(C)C(=O)n2c1cc1c(c(C)c(C(=O)OCC(C)C)n1CC(C)C)c2=O
3236,554.29395,649.28906,Cc1ccccc1C(=O)NN1C2=C(CC3=C1CC(C)(C)CC3=O)C(=O)CC(C)(C)C2
3199,554.16077,652.2163,COc1ccc2c3cccc4c(OC)ccc(c5cccc1c52)c43
3274,554.08936,657.4013,N#CC(=CC=Cc1ccc([N+](=O)[O-])cc1)c1ccccc1
4153,553.90784,654.6447,CC[N+]1(CC)CN2C(=N1)C(C(=O)O)=Cc1ccccc12
834,553.9059,660.37366,N#Cc1ccc2c(c1)CCc1nc(-c3ccc([N+](=O)[O-])cc3)c3c(c1-2)CCc1cc(C#N)ccc1-3
3021,553.9059,660.37366,C=CC(C=CC)=CC=CC(C=Cc1ccccc1)=CC(=CC(=CC=CC1=CC=C2C=CC=C1C(=O)N2CCCC)c1ccccc1)C1=CC=C1
4740,553.9059,660.37366,c1ccc(-c2c[nH]c3ccccc23)cc1
3689,553.9059,660.37366,CCCC1CCCCCC2CC34CNC(C3=C3C=C(CC)N(CC3)CC1)N2C4
4015,553.9059,660.37366,O=c1oc2c(ccc3ccccc32)nc1-c1ccccc1
782,553.89703,644.7329,CNc1ccc2cccc3c4cccc5ccc(C=CC=C6c7ccccc76)c(c1c23)c54
1782,553.88635,654.3174,Cc1ccc(C)n1-c1cccc(C#N)c1
690,553.70435,657.839,CCN(CC)c1ccc2c(c1)oc(=O)c1cc3c(C)nn(-c4ccc(C)cc4)c3nc12
4344,553.6743,647.13965,O=c1oc2ccccc2cc1-c1nc2ccccc2o1
1780,553.5742,646.61926,N#Cc1c(-c2ccc([N+](=O)[O-])cc2)cc(-c2ccc([N+](=O)[O-])cc2)[nH]c1=O
4276,553.4332,654.78534,CC(=O)c1ccc(-c2cccc(C(=O)N3CCCCCCCCC3)c2)cc1
3820,553.1614,634.33734,N#CC(=CC=Cc1ccccc1)c1ccccc1
4188,553.02124,650.9773,CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc(OC)cc4)ccc(c23)C1=O
2734,552.9426,645.2934,O=c1oc2ccccc2c2c1c(=O)oc1ccc3ccc(O)cc3c12
2923,552.89624,656.8817,CC[N+]1(CC)CN2C(=N1)C(C(=O)O)=Cc1cc(C)c(C)cc12
2081,552.5194,652.0391,CC1=NC(=Cc2cc(N(C)C)ccc2C#N)C(=O)N1C
2731,552.5194,652.0391,Cc1ccc(-c2nnc(-c3ccc4ccc5cccc6ccc3c4c56)o2)cc1
1546,552.3445,649.7709,C#Cc1cccc2ccccc12
3202,552.3049,658.09894,COc1ccc(-c2ncc(-c3ccc4cc3-n3c5cccc(ccc-5c3=O)C(C)(C)CC(C)=C4)o2)cc1
2194,552.3049,658.09894,c1ccc2c(c1)[nH]c1cccnc12
2357,552.3049,658.09894,N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccccc1
880,552.3049,658.09894,COc1cc(-c2cc(-c3ccc(C)cc3)nc3c(C#N)c(N4CCCC4)nc(N)c23)cc(OC)c1OC
2545,551.99133,651.5789,Cc1cc2ccc(-c3cccc4cccc(-c5ccc6cc(C)c(=O)oc6c5)c34)cc2oc1=O
2116,551.95996,648.4513,N#CC(C#N)=Cc1ccc2c(c1)c1ccccc1n2-c1cc2ccccc2c2ccccc12
2842,551.6018,649.718,CCCCCCCCC1(CCCCCCCC)c2cc(C=O)ccc2-c2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21
3452,551.5687,649.41504,Nc1cccc2c1C(=O)c1ccccc1-2
3621,551.40314,647.4773,CCc1ccc(C=Nc2cc(C(C)C)c(O)cc2C)cc1
871,551.40314,647.4773,COC(=O)C(Cc1ccc2oc(-c3c4ccccc4cc4ccccc34)nc2c1)NC(=O)OC(C)(C)C
2726,551.40314,647.4773,Cc1cc(-c2ccccc2)nc2c1ccc1nc(-c3ccccc3)cn12
881,551.40314,647.4773,COC(=O)C(Cc1ccc2oc(-c3c4ccccc4cc4ccccc34)nc2c1)NC(=O)OC(C)(C)C
870,551.40314,647.4773,COC(=O)C(Cc1ccc2oc(-c3c4ccccc4cc4ccccc34)nc2c1)NC(=O)OC(C)(C)C
884,551.40314,647.4773,COC(=O)C(Cc1ccc2oc(-c3c4ccccc4cc4ccccc34)nc2c1)NC(=O)OC(C)(C)C
3800,551.40314,647.4773,CC1(C)Cc2c(c3ccccc3c3nc4ccccc4nc23)O1
874,551.40314,647.4773,COC(=O)C(Cc1ccc2oc(-c3c4ccccc4cc4ccccc34)nc2c1)NC(=O)OC(C)(C)C
4055,551.40314,647.4773,CN1CCN(c2ccc3c4c(cccc24)C(=O)c2ccccc2-3)CC1
2329,551.40314,647.4773,CCCCCCCCOc1ccc2c3c(c4ccc(OCCCCCCCC)cc4c2c1)C(C)(C)c1ccccc1-3
3439,551.40314,647.4773,CN(C)CCN(Cc1c2ccccc2cc2ccccc12)c1ccc([N+](=O)[O-])cn1
3014,551.40314,647.4773,CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4cc5c(cc4c3oc-2c1)CCCN5C
3955,551.40314,647.4773,CCn1nc(C(=O)OC)c2ccccc21
1755,551.40314,647.4773,COC(=O)C(Cc1ccc2oc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)nc2c1)NC(=O)OC(C)(C)C
4644,551.32635,650.12134,COc1ccc(-c2cccc(-c3ccccc3)n2)cc1
3570,551.2044,648.9893,CCC1=C(C)C(=O)n2c1cc1c(C)c(CCC(=O)O)c(C)n1c2=O
3254,551.1865,649.8966,CN(C)c1ccc(C=CC=C2CCCC2=O)cc1
2032,550.7367,646.6252,CN(C)c1ccc(C=CC(=O)c2ccccc2)cc1
2266,550.29926,653.6278,CN(C)c1ccc(C=C2CCC(=Cc3ccc(C#N)cc3)C2=O)cc1
858,550.29926,653.6278,CN(C)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1
3913,550.29926,653.6278,c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cn2)nc1
1977,550.29926,653.6278,CCCCC(CC)COC(=O)C=Cc1ccccc1OC
4325,550.29926,653.6278,Cc1ccc(Nc2ccc(Nc3ccc(C)cc3)c3c2C(=O)c2ccccc2C3=O)cc1
1307,550.2494,632.89856,CN(C)c1ccc(C=Cc2cc[n+](C)cc2)cc1
3065,549.8447,643.8378,COc1cc2c3cc1=CC=CC=2C(=O)c1ccccc1-3
1835,549.8447,643.8378,O=C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)C1C(c2ccccc2)CC(O)(c2ccccn2)CC1(O)c1ccccn1
1875,549.8447,643.8378,CC(=O)n1cc(C=Cc2ccc([N+](=O)[O-])cc2)c2ccccc21
3304,549.8447,643.8378,COc1ccc2c(CC(=O)NN)coc2c1
2829,549.79877,649.2475,CN(C)c1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c45)cc1
4012,549.7537,636.9935,CC[NH+]=c1cc2oc3cc(NCCN)c4ccccc4c3nc-2cc1C
4596,549.73694,647.62854,CC=C1C=CC=C1NCC
1912,549.6646,632.2213,CN(C)c1ccc(C=C2Cc3ccccc3C2=O)cc1
3612,549.6444,638.819,CN(C)c1ccc(C=CC=CC=Cc2ccc(N(C)C)cc2)cc1
3739,549.5911,649.2082,C#CCN1C(=O)C(=Cc2cc(OC(C)C)ccc2OC(C)C)N=C1C
3865,549.5788,632.28406,CN(C)c1ccc(C=CC=Cc2ccc([N+](=O)[O-])c(O)c2)cc1
4320,549.5673,647.8111,CN(C)c1ccccc1-c1cc2n(C)c(=O)c1=CC=CN=2
650,549.5673,647.8111,Cc1ccc(-c2nnc(-c3ccc4ccc5cccc6ccc3c4c56)o2)cc1
2728,549.5673,647.8111,Cc1cc2c(o1)c(C)cc1ccc(=O)oc12
1690,549.5123,643.9107,CN(C)c1ccc(C=CC=CC=Cc2ccc(N(C)C)cc2)cc1
1548,549.5123,643.9107,CN1C(=CC=O)CCCc2ccc(C#N)ccccc1c2
4357,549.5123,643.9107,COc1cc2c(cc1C=CC(=C(C#N)C#N)c1ccccc1)c1ccccc1n2C
2351,549.5123,643.9107,CN(C)CCN(Cc1c2ccccc2cc2ccccc12)c1ccc([N+](=O)[O-])cc1
739,549.3203,647.71277,O=C(C=Cc1cn(-c2ccccc2)nc1-c1ccccc1)c1c(O)c2ccccc2oc1=O
3497,549.3203,647.71277,CN(C)c1ccc2c3c(c(=O)oc2c1)C=c1cc2c(cc1O3)=[N+](CCC(=O)O)CCC2
4239,549.3203,647.71277,C=CC(CC)=c1c2ccnc3c4c(cc5[nH]c(nc53)c3c(O)cccc3n1cc2)C(=CC)C=C4
3597,549.2898,648.74396,CCCc1cc(C)ccc1C
4101,549.2898,648.74396,CCc1ccc(C=Nc2cc(C(C)C)c(O)cc2C)cc1
814,549.2898,648.74396,COc1ccc(-n2c3ccccc3c3cc(C=CC(=C(C#N)C#N)c4ccccc4)ccc32)cc1
795,549.2898,648.74396,COc1ccc(-n2c3ccccc3c3cc(C=CC(=C(C#N)C#N)c4ccccc4)ccc32)cc1
2981,549.056,647.6932,COC(=O)c1nc(-c2cccc3ccccc23)oc1C
3944,549.056,647.6932,CCCCCCCCOc1cc(C=Cc2ccncc2)c(OCCCCCCCC)cc1C=Cc1ccncc1
893,548.9612,640.5335,CC(C)(C)c1ccc(-c2nc3c4ccccc4c4ccccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1
3517,548.9612,640.5335,O=c1ccc2cc3ccoc3cc2o1
4205,548.9612,640.5335,COCCOCCOCCOc1cc(C=O)c(OCCOCCOCCOC)cc1C=O
1525,548.9612,640.5335,CC=C1C=CC2=CC=CC(=C1)N2c1ccc(-c2ccccc2C=Cc2cc3ccccc3c[n+]2C)cc1
908,548.9612,640.5335,CC(C)(C)c1ccc(-c2nc3c4ccccc4c4ccccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1
902,548.9612,640.5335,CC(C)(C)c1ccc(-c2nc3c4ccccc4c4ccccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1
2866,548.9612,640.5335,COc1ccccc1-c1nc(-c2ccccc2)c2ccccn12
4314,548.9612,640.5335,CN(C)c1ccc(C=Cc2cc[n+](C)cc2)cc1
2070,548.9612,640.5335,CN(CCO)c1ccc(C=CC2=CC(=C(C#N)C#N)CC(C)(C)C2)cc1
2446,548.9612,640.5335,O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1Cc1ccccn1
4181,548.9612,640.5335,N#Cc1ccc(O)c(C#N)c1
3917,548.9612,640.5335,CN(C)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1
900,548.9612,640.5335,CC(C)(C)c1ccc(-c2nc3c4ccccc4c4ccccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1
3924,548.9612,640.5335,CC1(C)Cc2c(c3ccccc3c3nc4ccccc4nc23)O1
907,548.9612,640.5335,CC(C)(C)c1ccc(-c2nc3c4ccccc4c4ccccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1
3616,548.9612,640.5335,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(c(OCc3ccc(C(=O)O)cc3)cc3[nH]c2cc3CCC)C(CCC)=C1
4918,548.9612,640.5335,CCOC(=O)C(C#N)=Cc1ccc2c(c1)c1ccccc1n2-c1ccc(O)cc1
3708,548.9612,640.5335,C[N+](C=C1C=CC=CC=C1C=C1OC2=CC=CC=C3C2=CC=CC=C13)=Cc1ccccc1
4915,548.9543,641.0799,CC
4030,548.94025,637.87885,Cc1ccc(-n2c(-c3cccc4cc[n-]c34)[nH+]c3c4ccccc4c4ccccc4c32)cc1
3472,548.94025,637.87885,CN(C)c1ccc2c(c1)Cc1ccccc1-2
1224,548.94025,637.87885,C=CCNc1ccc2ccc3oc4cc(=[N+]5CCCC5)ccc-4nc3c2c1
1198,548.94025,637.87885,c1ccc(-n2cccc2)cc1
2337,548.86755,648.0416,Cc1n[nH]c2c1C(c1ccc([N+](=O)[O-])cc1)C(C#N)=C(N)O2
1421,548.853,639.8636,CC=C1C(=O)c2c(C)ccc1c2CC
3956,548.78186,651.7427,C=C(C)C1=C(C=O)C=C(C)C=C2C(=O)N(CC(=O)OCC)C(C(C)(C)C)=C2C1=C(CC)CC
3639,548.78186,651.7427,CN(C)c1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c45)cc1
3914,548.78186,651.7427,CN(C)c1ccc(C=Cc2nc3c4ccccc4c4ccccc4c3[nH]2)cc1
2970,548.6896,645.42053,COCCOCCOc1ccc(OCCOCCOC)c(C=O)c1
4449,548.6143,645.6828,COCCOc1ccc(OCCOC)c(C=O)c1
2794,548.44885,644.6098,O=C1OCC2=C1C(c1ccccc1)c1cc3c(cc1N2CCO)CCC3
1470,548.44885,644.6098,CC=CC1=CC=CC=CC2=CC=C(C#N)c3cc(ccc3C3=Cc4ccc5c#cc6ccc(cc6)c6cc(cccc(c#cc4n5)C=CC=C3)=CC=CC=C6)N12
1988,548.44885,644.6098,COc1ccc(C=Nc2cc(C(C)C)c(O)cc2C)cc1
3915,548.44885,644.6098,CN(C)c1ccc(C=CC=Cc2ccc(C#N)cc2)cc1
712,548.3713,645.25305,O=c1oc(C=Cc2ccccc2)ccc1-c1ccc(-c2cc3ccccc3oc2=O)cc1
1775,548.14087,641.5059,CC(C)(N)c1ccc2c(c1)C1=Nc3ccc-2c(c3)O1
3225,548.14087,641.5059,CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc(N(C)C)cc4)ccc(c23)C1=O
3174,548.0552,630.2339,CCC(=O)c1ccc2cc(N(C)C)ccc2c1
1459,547.9802,642.2749,CCN(CC)c1ccc2cc(C=CC(=O)c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1
2447,547.96875,636.4971,CN(C)c1ccc(C=C2CCC(=Cc3ccc(C#N)cc3)C2=O)cc1
4966,547.9424,635.5228,C=C(C)C(=CC1=CC(C)(NCc2ccccc2)CC1)CC
1017,547.89453,641.2996,CCCCC[n+]1ccc(C=Cc2ccc(N(C)C)c3ccccc23)c2ccccc21
3957,547.89453,641.2996,c1ccc2cc(-n3cnc4ccccc43)ccc2c1
1026,547.89453,641.2996,COC(=O)c1nc(-c2ccco2)oc1C
2315,547.89453,641.2996,CN(C)c1ccc(C=Cc2ccccn2)cc1
2185,547.89453,641.2996,CC(C)(C)c1cccc2c1oc1nc3oc4ccccc4c3cc12
4607,547.7936,651.9677,COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)C)cc3)nc2c1)NC(=O)OC(C)(C)C
4763,547.76135,643.665,CCCC1=CC2=NC1=CC=C1N=NC2=CC=C1N(C)C
802,547.7013,647.82776,CCN(CC)c1ccc2cc(C=CC(=O)c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1
3263,547.7013,647.82776,C=CCOC(=O)C(C#N)=C1C=C(C=Cc2ccc(N(C)C)cc2)OC(C=Cc2ccc(N(C)C)cc2)=C1
2976,547.7013,647.82776,C=CCOC(=O)C(C#N)=C1C=C(C=Cc2ccc(N(C)C)cc2)OC(C=Cc2ccc(N(C)C)cc2)=C1
2577,547.7013,647.82776,O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccncc1)c64)C(=O)N(c1ccncc1)C5=O
2569,547.7013,647.82776,COc1ccc(C=Cc2nc3ccccc3o2)cc1
826,547.7013,647.82776,CCN(CC)c1ccc2cc(C=CC(=O)c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1
816,547.7013,647.82776,CCN(CC)c1ccc2cc(C=CC(=O)c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1
1458,547.7013,647.82776,CN(C)c1ccc(C=Cc2ccccn2)cc1
1704,547.6059,641.60596,CCOC(=O)C1=CN2C3=CC=CC(=CC=CC=C4C=C2C(=O)C(=CC4)C1)C3=O
4939,547.6005,641.03577,C=C(C)c1nc(=CC)ccc2cc(OC)nc(c2)[nH]1
3208,547.53723,646.08716,c1ccc(N(c2ccccc2)c2ccc3c4cccc5c(N(c6ccccc6)c6ccccc6)ccc(c6cccc2c63)c54)cc1
2253,547.53033,634.2641,CC1=CC=C2C=CC(=CC(c3ccc(C=C4C=C4)cc3)=N2)c2c1ncn2C
2332,547.4139,647.45685,O=C1NC(=O)c2ccc3c4ccc5c6c(ccc(c7ccc1c2c73)c64)C(=O)N(c1ccccc1)C5=O
3198,547.4139,647.45685,CCCCC(CC)COC(=O)C=Cc1ccc(OC)c(OC)c1OC
4428,547.4139,647.45685,N#CC(C#N)=C(C=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1
1359,547.4139,647.45685,N#Cc1ccc(NN=Cc2ccc3ccccc3c2O)cc1
2565,547.4139,647.45685,c1ccc(-c2cc(-c3ccc4ccc5cccc6ccc3c4c56)ccn2)nc1
1418,547.4139,647.45685,c1ccc(-c2nc(-c3c[nH]c4ccccc34)n3ccccc23)cc1
1351,547.4139,647.45685,Cc1ccc(C(=O)C=Cc2ccc(N(C)C)cc2)cc1
2275,547.4139,647.45685,Cc1ccc2occ(CC(=O)NN)c2c1
4081,547.4139,647.45685,COc1ccc2cc(C#Cc3ccccc3)ccc2c1
